僨乕僞宍幃, 2
memo1
x, y, z
3.000000, 7.000000, 45.884323
4.000000, 7.000000, 45.880207
5.000000, 7.000000, 45.874717
6.000000, 7.000000, 45.868644
7.000000, 7.000000, 45.861105
8.000000, 7.000000, 45.853006
9.000000, 7.000000, 45.843470
10.000000, 7.000000, 45.833959
11.000000, 7.000000, 45.823294
12.000000, 7.000000, 45.811725
13.000000, 7.000000, 45.799625
14.000000, 7.000000, 45.787526
15.000000, 7.000000, 45.774370
16.000000, 7.000000, 45.761280
17.000000, 7.000000, 45.748097
18.000000, 7.000000, 45.734435
19.000000, 7.000000, 45.720333
20.000000, 7.000000, 45.706607
21.000000, 7.000000, 45.692484
22.000000, 7.000000, 45.678773
23.000000, 7.000000, 45.664538
24.000000, 7.000000, 45.651300
25.000000, 7.000000, 45.637587
26.000000, 7.000000, 45.624275
27.000000, 7.000000, 45.611543
28.000000, 7.000000, 45.598742
29.000000, 7.000000, 45.585926
30.000000, 7.000000, 45.574078
31.000000, 7.000000, 45.562217
32.000000, 7.000000, 45.550894
33.000000, 7.000000, 45.539991
